type,model,config,currency,horizon,window,window_rmse,window_da
llm,mistral-7b,baseline_llm,USDSGD,1,9,0.013288465797901328,100.0
llm,mistral-7b,baseline_llm,USDSGD,1,10,0.003631021583080374,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,11,0.0003294263720512447,100.0
llm,mistral-7b,baseline_llm,USDSGD,1,12,0.0012418997168541779,100.0
llm,mistral-7b,baseline_llm,USDSGD,1,13,0.001024909186363221,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,14,0.00374767982959745,100.0
llm,mistral-7b,baseline_llm,USDSGD,1,15,0.003012487411498954,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,16,0.0011406712532040508,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,17,0.0067285135865211565,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,18,0.013986254453659086,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,19,0.011999940812587706,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,20,2.189893722537306e-05,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,21,0.010074262082576668,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,22,0.0050438338041307595,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,23,0.0015309764266016046,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,24,0.016895470154285608,100.0
llm,mistral-7b,baseline_llm,USDSGD,1,25,0.005252254831791037,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,26,0.014293311309814483,100.0
llm,mistral-7b,baseline_llm,USDSGD,1,27,0.007243162560462979,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,28,0.01526489140987386,0.0
llm,mistral-7b,baseline_llm,USDSGD,1,29,0.0034473238945007534,0.0
llm,mistral-7b,news_only,USDSGD,1,0,0.015240427386760791,100.0
llm,mistral-7b,news_only,USDSGD,1,1,0.016555610358715,0.0
llm,mistral-7b,news_only,USDSGD,1,2,0.004995115923881466,100.0
llm,mistral-7b,news_only,USDSGD,1,3,0.013207042312622264,100.0
llm,mistral-7b,news_only,USDSGD,1,4,0.004511222600936948,100.0
llm,mistral-7b,news_only,USDSGD,1,5,0.005059094071388381,0.0
llm,mistral-7b,news_only,USDSGD,1,6,2.3840069771630112e-06,0.0
llm,mistral-7b,news_only,USDSGD,1,7,0.006790947484970111,0.0
llm,mistral-7b,news_only,USDSGD,1,8,1.20713710782816e-06,0.0
llm,mistral-7b,news_only,USDSGD,1,9,0.007272375941276721,100.0
llm,mistral-7b,news_only,USDSGD,1,10,0.004922203361988009,0.0
llm,mistral-7b,news_only,USDSGD,1,11,0.0015016002416610164,100.0
llm,mistral-7b,news_only,USDSGD,1,12,0.0018699371337891346,100.0
llm,mistral-7b,news_only,USDSGD,1,13,2.3669958113536893e-06,0.0
llm,mistral-7b,news_only,USDSGD,1,14,0.005684160280227557,0.0
llm,mistral-7b,news_only,USDSGD,1,15,8.453369140237754e-07,0.0
llm,mistral-7b,news_only,USDSGD,1,16,0.0011406712532040508,0.0
llm,mistral-7b,news_only,USDSGD,1,17,0.0003513484120369892,100.0
llm,mistral-7b,news_only,USDSGD,1,18,0.011509098291397013,0.0
llm,mistral-7b,news_only,USDSGD,1,19,0.011398821175098384,0.0
llm,mistral-7b,news_only,USDSGD,1,20,1.7578601836376606e-06,0.0
llm,mistral-7b,news_only,USDSGD,1,21,0.01186448099613191,0.0
llm,mistral-7b,news_only,USDSGD,1,22,0.006176007676124806,0.0
llm,mistral-7b,news_only,USDSGD,1,23,0.0015309764266016046,0.0
llm,mistral-7b,news_only,USDSGD,1,24,0.024650668287277355,100.0
llm,mistral-7b,news_only,USDSGD,1,25,0.004452227127552222,0.0
llm,mistral-7b,news_only,USDSGD,1,26,0.01684821391105662,100.0
llm,mistral-7b,news_only,USDSGD,1,27,0.012047186803817667,0.0
llm,mistral-7b,news_only,USDSGD,1,28,0.006699085879325883,0.0
llm,mistral-7b,news_only,USDSGD,1,29,0.005820981943607251,0.0
llm,mistral-7b,prompt_only,USDSGD,1,0,0.012829554653167818,100.0
llm,mistral-7b,prompt_only,USDSGD,1,1,0.016605198299884716,0.0
llm,mistral-7b,prompt_only,USDSGD,1,2,0.007209816586971174,100.0
llm,mistral-7b,prompt_only,USDSGD,1,3,0.008999143886566419,100.0
llm,mistral-7b,prompt_only,USDSGD,1,4,0.0004327682495117724,100.0
llm,mistral-7b,prompt_only,USDSGD,1,5,0.005059094071388381,0.0
llm,mistral-7b,prompt_only,USDSGD,1,6,2.3840069771630112e-06,0.0
llm,mistral-7b,prompt_only,USDSGD,1,7,0.006790947484970111,0.0
llm,mistral-7b,prompt_only,USDSGD,1,8,0.0015530284881590806,0.0
llm,mistral-7b,prompt_only,USDSGD,1,9,0.001312239527702097,0.0
llm,mistral-7b,prompt_only,USDSGD,1,10,0.0052342233419417905,0.0
llm,mistral-7b,prompt_only,USDSGD,1,11,0.0019892335891724677,100.0
llm,mistral-7b,prompt_only,USDSGD,1,12,0.0023848749160766403,100.0
llm,mistral-7b,prompt_only,USDSGD,1,13,4.733991622929423e-06,0.0
llm,mistral-7b,prompt_only,USDSGD,1,14,0.005581322884559592,0.0
llm,mistral-7b,prompt_only,USDSGD,1,15,0.002993911361694357,0.0
llm,mistral-7b,prompt_only,USDSGD,1,16,0.0015743133544918742,0.0
llm,mistral-7b,prompt_only,USDSGD,1,17,0.00044651473760604077,100.0
llm,mistral-7b,prompt_only,USDSGD,1,18,0.001078670501708956,100.0
llm,mistral-7b,prompt_only,USDSGD,1,19,0.012160420715808806,0.0
llm,mistral-7b,prompt_only,USDSGD,1,20,0.017237173080444368,0.0
llm,mistral-7b,prompt_only,USDSGD,1,21,0.012847556948661687,0.0
llm,mistral-7b,prompt_only,USDSGD,1,22,0.007274809610843924,0.0
llm,mistral-7b,prompt_only,USDSGD,1,23,0.0023084189653397313,0.0
llm,mistral-7b,prompt_only,USDSGD,1,24,0.017520843923092055,100.0
llm,mistral-7b,prompt_only,USDSGD,1,25,0.004452227127552222,0.0
llm,mistral-7b,prompt_only,USDSGD,1,26,0.01156136059761037,100.0
llm,mistral-7b,prompt_only,USDSGD,1,27,0.011453844797611135,0.0
llm,mistral-7b,prompt_only,USDSGD,1,28,0.011057766461372465,100.0
llm,mistral-7b,prompt_only,USDSGD,1,29,0.0034602359056472576,0.0
llm,mistral-7b,full_model,USDSGD,1,0,0.00998251142501827,100.0
llm,mistral-7b,full_model,USDSGD,1,1,0.01659167431592934,0.0
llm,mistral-7b,full_model,USDSGD,1,2,0.007209816586971174,100.0
llm,mistral-7b,full_model,USDSGD,1,3,0.01342149443626428,100.0
llm,mistral-7b,full_model,USDSGD,1,4,0.0010200965881348445,100.0
llm,mistral-7b,full_model,USDSGD,1,5,0.005059094071388381,0.0
llm,mistral-7b,full_model,USDSGD,1,6,2.3840069771630112e-06,0.0
llm,mistral-7b,full_model,USDSGD,1,7,0.011528274726867682,0.0
llm,mistral-7b,full_model,USDSGD,1,8,0.0020007506847381507,0.0
llm,mistral-7b,full_model,USDSGD,1,9,0.011402233004570217,100.0
llm,mistral-7b,full_model,USDSGD,1,10,0.006319265794753948,0.0
llm,mistral-7b,full_model,USDSGD,1,11,0.0019892335891724677,100.0
llm,mistral-7b,full_model,USDSGD,1,12,0.0016927135586739528,100.0
llm,mistral-7b,full_model,USDSGD,1,13,4.733991622929423e-06,0.0
llm,mistral-7b,full_model,USDSGD,1,14,0.005581322884559592,0.0
llm,mistral-7b,full_model,USDSGD,1,15,0.002993911361694357,0.0
llm,mistral-7b,full_model,USDSGD,1,16,0.004156274414062633,100.0
llm,mistral-7b,full_model,USDSGD,1,17,6.336822509767082e-05,100.0
llm,mistral-7b,full_model,USDSGD,1,18,0.011591369628906278,0.0
llm,mistral-7b,full_model,USDSGD,1,19,0.012120980739593445,0.0
llm,mistral-7b,full_model,USDSGD,1,20,0.0006700754165649414,0.0
llm,mistral-7b,full_model,USDSGD,1,21,0.012847556948661687,0.0
llm,mistral-7b,full_model,USDSGD,1,22,0.004014793169498487,0.0
llm,mistral-7b,full_model,USDSGD,1,23,0.0071547658562662875,0.0
llm,mistral-7b,full_model,USDSGD,1,24,0.017520843923092055,100.0
llm,mistral-7b,full_model,USDSGD,1,25,0.004452227127552222,0.0
llm,mistral-7b,full_model,USDSGD,1,26,0.01156136059761037,100.0
llm,mistral-7b,full_model,USDSGD,1,27,0.012047186803817667,0.0
llm,mistral-7b,full_model,USDSGD,1,28,0.011267813229560941,0.0
llm,mistral-7b,full_model,USDSGD,1,29,0.0029200834393501296,0.0
llm,mistral-7b,baseline_llm,USDSGD,5,0,0.01976686134896145,66.66666666666666
llm,mistral-7b,baseline_llm,USDSGD,5,1,0.007958747312244725,25.0
llm,mistral-7b,baseline_llm,USDSGD,5,2,0.007399187301703274,33.33333333333333
llm,mistral-7b,baseline_llm,USDSGD,5,3,0.014937636410086629,80.0
llm,mistral-7b,baseline_llm,USDSGD,5,4,0.006234134462917111,33.33333333333333
llm,mistral-7b,baseline_llm,USDSGD,5,5,0.00876177743293302,50.0
llm,mistral-7b,baseline_llm,USDSGD,5,6,0.01983246532662592,0.0
llm,mistral-7b,baseline_llm,USDSGD,5,7,0.010941833671252744,66.66666666666666
llm,mistral-7b,baseline_llm,USDSGD,5,8,0.009723687084147864,50.0
llm,mistral-7b,baseline_llm,USDSGD,5,9,0.011575677072195046,33.33333333333333
llm,mistral-7b,baseline_llm,USDSGD,5,10,0.0034208257329192042,60.0
llm,mistral-7b,baseline_llm,USDSGD,5,11,0.005508413838712774,100.0
llm,mistral-7b,baseline_llm,USDSGD,5,12,0.007312739520777097,75.0
llm,mistral-7b,baseline_llm,USDSGD,5,13,0.015248739946706835,0.0
llm,mistral-7b,baseline_llm,USDSGD,5,14,0.017303674453276012,66.66666666666666
llm,mistral-7b,baseline_llm,USDSGD,5,15,0.005189718071492374,50.0
llm,mistral-7b,baseline_llm,USDSGD,5,16,0.004009362178122206,100.0
llm,mistral-7b,baseline_llm,USDSGD,5,17,0.002188596345650461,80.0
llm,mistral-7b,baseline_llm,USDSGD,5,18,0.006866467290030567,33.33333333333333
llm,mistral-7b,baseline_llm,USDSGD,5,19,0.006859378461582194,25.0
llm,mistral-7b,baseline_llm,USDSGD,5,20,0.013235550970675525,33.33333333333333
llm,mistral-7b,baseline_llm,USDSGD,5,21,0.007714698511684738,100.0
llm,mistral-7b,baseline_llm,USDSGD,5,22,0.009534456956694312,50.0
llm,mistral-7b,baseline_llm,USDSGD,5,23,0.0048508479080547305,66.66666666666666
llm,mistral-7b,baseline_llm,USDSGD,5,24,0.01971200385318025,40.0
llm,mistral-7b,baseline_llm,USDSGD,5,25,0.010741537510443443,66.66666666666666
llm,mistral-7b,baseline_llm,USDSGD,5,26,0.014855727466162344,75.0
llm,mistral-7b,baseline_llm,USDSGD,5,27,0.00782611068131113,66.66666666666666
llm,mistral-7b,baseline_llm,USDSGD,5,28,0.009341784890160238,66.66666666666666
llm,mistral-7b,baseline_llm,USDSGD,5,29,0.008379464714559989,50.0
llm,mistral-7b,news_only,USDSGD,5,0,0.012957625890180203,66.66666666666666
llm,mistral-7b,news_only,USDSGD,5,1,0.01626044310560005,25.0
llm,mistral-7b,news_only,USDSGD,5,2,0.0074246003816089146,33.33333333333333
llm,mistral-7b,news_only,USDSGD,5,3,0.010337991222341077,80.0
llm,mistral-7b,news_only,USDSGD,5,4,0.005194250472510357,33.33333333333333
llm,mistral-7b,news_only,USDSGD,5,5,0.005401011396615142,75.0
llm,mistral-7b,news_only,USDSGD,5,6,0.015184132878128859,0.0
llm,mistral-7b,news_only,USDSGD,5,7,0.00865131509181814,100.0
llm,mistral-7b,news_only,USDSGD,5,8,0.008226527073125841,75.0
llm,mistral-7b,news_only,USDSGD,5,9,0.012295476461221238,66.66666666666666
llm,mistral-7b,news_only,USDSGD,5,10,0.003559555952838625,60.0
llm,mistral-7b,news_only,USDSGD,5,11,0.005508413838712774,100.0
llm,mistral-7b,news_only,USDSGD,5,12,0.0061601842741153216,75.0
llm,mistral-7b,news_only,USDSGD,5,13,0.01402147478094778,0.0
llm,mistral-7b,news_only,USDSGD,5,14,0.0031306415182198997,66.66666666666666
llm,mistral-7b,news_only,USDSGD,5,15,0.006562374539370775,75.0
llm,mistral-7b,news_only,USDSGD,5,16,0.006385952860245479,100.0
llm,mistral-7b,news_only,USDSGD,5,17,0.004694377142016154,40.0
llm,mistral-7b,news_only,USDSGD,5,18,0.0093031762581013,33.33333333333333
llm,mistral-7b,news_only,USDSGD,5,19,0.005601531862731843,50.0
llm,mistral-7b,news_only,USDSGD,5,20,0.015002892425502491,33.33333333333333
llm,mistral-7b,news_only,USDSGD,5,21,0.0062901348057868775,66.66666666666666
llm,mistral-7b,news_only,USDSGD,5,22,0.012286655551948565,50.0
llm,mistral-7b,news_only,USDSGD,5,23,0.005113940078734313,66.66666666666666
llm,mistral-7b,news_only,USDSGD,5,24,0.019446894810192444,40.0
llm,mistral-7b,news_only,USDSGD,5,25,0.007820999703484313,100.0
llm,mistral-7b,news_only,USDSGD,5,26,0.014732803007595299,25.0
llm,mistral-7b,news_only,USDSGD,5,27,0.006317645730273251,66.66666666666666
llm,mistral-7b,news_only,USDSGD,5,28,0.006288772674722511,33.33333333333333
llm,mistral-7b,news_only,USDSGD,5,29,0.005635496887574311,50.0
llm,mistral-7b,prompt_only,USDSGD,5,0,0.015052768976271025,66.66666666666666
llm,mistral-7b,prompt_only,USDSGD,5,1,0.007083055636163118,50.0
llm,mistral-7b,prompt_only,USDSGD,5,2,0.004900802244260173,66.66666666666666
llm,mistral-7b,prompt_only,USDSGD,5,3,0.011083030724034795,80.0
llm,mistral-7b,prompt_only,USDSGD,5,4,0.005346472479256484,33.33333333333333
llm,mistral-7b,prompt_only,USDSGD,5,5,0.004570012429867673,75.0
llm,mistral-7b,prompt_only,USDSGD,5,6,0.018417722370169577,0.0
llm,mistral-7b,prompt_only,USDSGD,5,7,0.010941833671252744,66.66666666666666
llm,mistral-7b,prompt_only,USDSGD,5,8,0.006319796064200507,50.0
llm,mistral-7b,prompt_only,USDSGD,5,9,0.006373543100277,100.0
llm,mistral-7b,prompt_only,USDSGD,5,10,0.003645334757676867,60.0
llm,mistral-7b,prompt_only,USDSGD,5,11,0.006103698592306678,66.66666666666666
llm,mistral-7b,prompt_only,USDSGD,5,12,0.004842450836378682,75.0
llm,mistral-7b,prompt_only,USDSGD,5,13,0.014405216286436333,0.0
llm,mistral-7b,prompt_only,USDSGD,5,14,0.009032991278056861,0.0
llm,mistral-7b,prompt_only,USDSGD,5,15,0.006094815387071188,50.0
llm,mistral-7b,prompt_only,USDSGD,5,16,0.005474873559992106,100.0
llm,mistral-7b,prompt_only,USDSGD,5,17,0.002457965258283012,80.0
llm,mistral-7b,prompt_only,USDSGD,5,18,0.008353738546921462,33.33333333333333
llm,mistral-7b,prompt_only,USDSGD,5,19,0.00716934822642926,25.0
llm,mistral-7b,prompt_only,USDSGD,5,20,0.015002892425502491,33.33333333333333
llm,mistral-7b,prompt_only,USDSGD,5,21,0.011059997075050162,66.66666666666666
llm,mistral-7b,prompt_only,USDSGD,5,22,0.010450789611957336,50.0
llm,mistral-7b,prompt_only,USDSGD,5,23,0.002949961914931269,66.66666666666666
llm,mistral-7b,prompt_only,USDSGD,5,24,0.01958369240460004,40.0
llm,mistral-7b,prompt_only,USDSGD,5,25,0.00997763206363434,100.0
llm,mistral-7b,prompt_only,USDSGD,5,26,0.010767491940921104,100.0
llm,mistral-7b,prompt_only,USDSGD,5,27,0.006466764102686944,66.66666666666666
llm,mistral-7b,prompt_only,USDSGD,5,28,0.006139448310494314,66.66666666666666
llm,mistral-7b,prompt_only,USDSGD,5,29,0.0076753960121277555,75.0
llm,mistral-7b,full_model,USDSGD,5,0,0.015307079433676894,33.33333333333333
llm,mistral-7b,full_model,USDSGD,5,1,0.020656039683364668,25.0
llm,mistral-7b,full_model,USDSGD,5,2,0.004298014106943527,66.66666666666666
llm,mistral-7b,full_model,USDSGD,5,3,0.011427217897691784,80.0
llm,mistral-7b,full_model,USDSGD,5,4,0.005554769423884257,33.33333333333333
llm,mistral-7b,full_model,USDSGD,5,5,0.0032976548355749934,75.0
llm,mistral-7b,full_model,USDSGD,5,6,0.017119046375266178,0.0
llm,mistral-7b,full_model,USDSGD,5,7,0.00822836540800216,66.66666666666666
llm,mistral-7b,full_model,USDSGD,5,8,0.006209823644402138,100.0
llm,mistral-7b,full_model,USDSGD,5,9,0.007544692612004884,66.66666666666666
llm,mistral-7b,full_model,USDSGD,5,10,0.002921047141037142,40.0
llm,mistral-7b,full_model,USDSGD,5,11,0.005469692034952744,66.66666666666666
llm,mistral-7b,full_model,USDSGD,5,12,0.005532748199631335,75.0
llm,mistral-7b,full_model,USDSGD,5,13,0.015302782274785199,0.0
llm,mistral-7b,full_model,USDSGD,5,14,0.008749593531834118,33.33333333333333
llm,mistral-7b,full_model,USDSGD,5,15,0.006673473249595378,50.0
llm,mistral-7b,full_model,USDSGD,5,16,0.005453607218436327,100.0
llm,mistral-7b,full_model,USDSGD,5,17,0.005787723418433084,40.0
llm,mistral-7b,full_model,USDSGD,5,18,0.008629800094164442,33.33333333333333
llm,mistral-7b,full_model,USDSGD,5,19,0.004975574337278247,75.0
llm,mistral-7b,full_model,USDSGD,5,20,0.015002892425502491,33.33333333333333
llm,mistral-7b,full_model,USDSGD,5,21,0.00889465048028672,100.0
llm,mistral-7b,full_model,USDSGD,5,22,0.009418855467466413,50.0
llm,mistral-7b,full_model,USDSGD,5,23,0.0033732022291450238,66.66666666666666
llm,mistral-7b,full_model,USDSGD,5,24,0.020357726886353796,40.0
llm,mistral-7b,full_model,USDSGD,5,25,0.01162368507029214,66.66666666666666
llm,mistral-7b,full_model,USDSGD,5,26,0.012230388482442598,50.0
llm,mistral-7b,full_model,USDSGD,5,27,0.007354927702590293,33.33333333333333
llm,mistral-7b,full_model,USDSGD,5,28,0.009323571061879534,33.33333333333333
llm,mistral-7b,full_model,USDSGD,5,29,0.008465632437085148,50.0
llm,mistral-7b,baseline_llm,USDSGD,10,0,0.02921886824447723,37.5
llm,mistral-7b,baseline_llm,USDSGD,10,1,0.015248658295891676,42.857142857142854
llm,mistral-7b,baseline_llm,USDSGD,10,2,0.016102872918045585,57.14285714285714
llm,mistral-7b,baseline_llm,USDSGD,10,3,0.016812452126991593,50.0
llm,mistral-7b,baseline_llm,USDSGD,10,4,0.01318488986848024,50.0
llm,mistral-7b,baseline_llm,USDSGD,10,5,0.009749529128388957,37.5
llm,mistral-7b,baseline_llm,USDSGD,10,6,0.005719595753885607,50.0
llm,mistral-7b,baseline_llm,USDSGD,10,7,0.015027490985093183,62.5
llm,mistral-7b,baseline_llm,USDSGD,10,8,0.014395277030197171,57.14285714285714
llm,mistral-7b,baseline_llm,USDSGD,10,9,0.013786266855483304,71.42857142857143
llm,mistral-7b,baseline_llm,USDSGD,10,10,0.006297403448785142,62.5
llm,mistral-7b,baseline_llm,USDSGD,10,11,0.007303030192980513,33.33333333333333
llm,mistral-7b,baseline_llm,USDSGD,10,12,0.003782170557801257,87.5
llm,mistral-7b,baseline_llm,USDSGD,10,13,0.013342139084750746,33.33333333333333
llm,mistral-7b,baseline_llm,USDSGD,10,14,0.011390533732901791,50.0
llm,mistral-7b,baseline_llm,USDSGD,10,15,0.005860378023560044,57.14285714285714
llm,mistral-7b,baseline_llm,USDSGD,10,16,0.009419132180736785,57.14285714285714
llm,mistral-7b,baseline_llm,USDSGD,10,17,0.0068408539504258925,62.5
llm,mistral-7b,baseline_llm,USDSGD,10,18,0.008848367607306165,83.33333333333334
llm,mistral-7b,baseline_llm,USDSGD,10,19,0.009528908834322423,37.5
llm,mistral-7b,baseline_llm,USDSGD,10,20,0.008550629846002689,33.33333333333333
llm,mistral-7b,baseline_llm,USDSGD,10,21,0.014663653299325584,42.857142857142854
llm,mistral-7b,baseline_llm,USDSGD,10,22,0.00941686433220493,66.66666666666666
llm,mistral-7b,baseline_llm,USDSGD,10,23,0.009799373173537821,57.14285714285714
llm,mistral-7b,baseline_llm,USDSGD,10,24,0.01888220548932798,50.0
llm,mistral-7b,baseline_llm,USDSGD,10,25,0.022358267020429243,50.0
llm,mistral-7b,baseline_llm,USDSGD,10,26,0.012341982059190676,37.5
llm,mistral-7b,baseline_llm,USDSGD,10,27,0.016646579295345357,66.66666666666666
llm,mistral-7b,baseline_llm,USDSGD,10,28,0.013356296511291603,75.0
llm,mistral-7b,baseline_llm,USDSGD,10,29,0.014084644830199505,85.71428571428571
llm,mistral-7b,news_only,USDSGD,10,0,0.018328630222575037,62.5
llm,mistral-7b,news_only,USDSGD,10,1,0.013230954477838822,28.57142857142857
llm,mistral-7b,news_only,USDSGD,10,2,0.017487440637326827,57.14285714285714
llm,mistral-7b,news_only,USDSGD,10,3,0.010925968981397216,37.5
llm,mistral-7b,news_only,USDSGD,10,4,0.014265360266559097,50.0
llm,mistral-7b,news_only,USDSGD,10,5,0.008428808907115901,37.5
llm,mistral-7b,news_only,USDSGD,10,6,0.01977236108121301,50.0
llm,mistral-7b,news_only,USDSGD,10,7,0.007343622809165877,62.5
llm,mistral-7b,news_only,USDSGD,10,8,0.014395277030197171,57.14285714285714
llm,mistral-7b,news_only,USDSGD,10,9,0.015388473263269503,42.857142857142854
llm,mistral-7b,news_only,USDSGD,10,10,0.004331526106054854,62.5
llm,mistral-7b,news_only,USDSGD,10,11,0.009830880369310548,50.0
llm,mistral-7b,news_only,USDSGD,10,12,0.009826859546596506,50.0
llm,mistral-7b,news_only,USDSGD,10,13,0.009644308303339396,0.0
llm,mistral-7b,news_only,USDSGD,10,14,0.009811578222730395,50.0
llm,mistral-7b,news_only,USDSGD,10,15,0.011498260600748076,71.42857142857143
llm,mistral-7b,news_only,USDSGD,10,16,0.010463354509168129,57.14285714285714
llm,mistral-7b,news_only,USDSGD,10,17,0.005582793062947688,37.5
llm,mistral-7b,news_only,USDSGD,10,18,0.010504131151318367,50.0
llm,mistral-7b,news_only,USDSGD,10,19,0.012129644760315302,37.5
llm,mistral-7b,news_only,USDSGD,10,20,0.014342919992427927,50.0
llm,mistral-7b,news_only,USDSGD,10,21,0.01573062503760094,42.857142857142854
llm,mistral-7b,news_only,USDSGD,10,22,0.007753930176264592,66.66666666666666
llm,mistral-7b,news_only,USDSGD,10,23,0.005583874910228938,28.57142857142857
llm,mistral-7b,news_only,USDSGD,10,24,0.01885011136212054,50.0
llm,mistral-7b,news_only,USDSGD,10,25,0.013746660487669267,50.0
llm,mistral-7b,news_only,USDSGD,10,26,0.016531874486616614,37.5
llm,mistral-7b,news_only,USDSGD,10,27,0.01643996263726144,66.66666666666666
llm,mistral-7b,news_only,USDSGD,10,28,0.012496968630219027,62.5
llm,mistral-7b,news_only,USDSGD,10,29,0.008625298984719029,57.14285714285714
llm,mistral-7b,prompt_only,USDSGD,10,0,0.017265975748665067,50.0
llm,mistral-7b,prompt_only,USDSGD,10,1,0.013985368577687899,42.857142857142854
llm,mistral-7b,prompt_only,USDSGD,10,2,0.009926677416051397,71.42857142857143
llm,mistral-7b,prompt_only,USDSGD,10,3,0.010932179185865231,37.5
llm,mistral-7b,prompt_only,USDSGD,10,4,0.009434076503176493,83.33333333333334
llm,mistral-7b,prompt_only,USDSGD,10,5,0.0033499698113053657,50.0
llm,mistral-7b,prompt_only,USDSGD,10,6,0.008463670007606406,83.33333333333334
llm,mistral-7b,prompt_only,USDSGD,10,7,0.005421240774587094,75.0
llm,mistral-7b,prompt_only,USDSGD,10,8,0.006291214547396794,57.14285714285714
llm,mistral-7b,prompt_only,USDSGD,10,9,0.009604468371945537,14.285714285714285
llm,mistral-7b,prompt_only,USDSGD,10,10,0.003880464765482294,75.0
llm,mistral-7b,prompt_only,USDSGD,10,11,0.004283593781865504,83.33333333333334
llm,mistral-7b,prompt_only,USDSGD,10,12,0.011088582588417625,62.5
llm,mistral-7b,prompt_only,USDSGD,10,13,0.012857764402510265,33.33333333333333
llm,mistral-7b,prompt_only,USDSGD,10,14,0.009951949269480447,62.5
llm,mistral-7b,prompt_only,USDSGD,10,15,0.009515028251165918,57.14285714285714
llm,mistral-7b,prompt_only,USDSGD,10,16,0.009096448390273555,57.14285714285714
llm,mistral-7b,prompt_only,USDSGD,10,17,0.008431775597162704,62.5
llm,mistral-7b,prompt_only,USDSGD,10,18,0.002666496002047612,83.33333333333334
llm,mistral-7b,prompt_only,USDSGD,10,19,0.00837698261903076,37.5
llm,mistral-7b,prompt_only,USDSGD,10,20,0.010135955176064682,16.666666666666664
llm,mistral-7b,prompt_only,USDSGD,10,21,0.016003251532217554,42.857142857142854
llm,mistral-7b,prompt_only,USDSGD,10,22,0.008309255273719859,66.66666666666666
llm,mistral-7b,prompt_only,USDSGD,10,23,0.005605849589774459,57.14285714285714
llm,mistral-7b,prompt_only,USDSGD,10,24,0.018471527080306572,62.5
llm,mistral-7b,prompt_only,USDSGD,10,25,0.013952450162633417,50.0
llm,mistral-7b,prompt_only,USDSGD,10,26,0.00975520258361833,37.5
llm,mistral-7b,prompt_only,USDSGD,10,27,0.010917148347612664,50.0
llm,mistral-7b,prompt_only,USDSGD,10,28,0.0045226092729165925,75.0
llm,mistral-7b,prompt_only,USDSGD,10,29,0.010321179289534422,85.71428571428571
llm,mistral-7b,full_model,USDSGD,10,0,0.018906192050020126,50.0
llm,mistral-7b,full_model,USDSGD,10,1,0.013035311285864125,28.57142857142857
llm,mistral-7b,full_model,USDSGD,10,2,0.009296670096860044,71.42857142857143
llm,mistral-7b,full_model,USDSGD,10,3,0.01473149050763688,62.5
llm,mistral-7b,full_model,USDSGD,10,4,0.008748279433119063,83.33333333333334
llm,mistral-7b,full_model,USDSGD,10,5,0.012467413224808826,87.5
llm,mistral-7b,full_model,USDSGD,10,6,0.016101566373312226,16.666666666666664
llm,mistral-7b,full_model,USDSGD,10,7,0.008603272165574643,50.0
llm,mistral-7b,full_model,USDSGD,10,8,0.009172786920565721,57.14285714285714
llm,mistral-7b,full_model,USDSGD,10,9,0.010484920988846758,42.857142857142854
llm,mistral-7b,full_model,USDSGD,10,10,0.0037450725317670843,75.0
llm,mistral-7b,full_model,USDSGD,10,11,0.005107601496310372,66.66666666666666
llm,mistral-7b,full_model,USDSGD,10,12,0.0076359244553117715,62.5
llm,mistral-7b,full_model,USDSGD,10,13,0.013135720186149441,33.33333333333333
llm,mistral-7b,full_model,USDSGD,10,14,0.006650020870264129,62.5
llm,mistral-7b,full_model,USDSGD,10,15,0.011466734641566684,57.14285714285714
llm,mistral-7b,full_model,USDSGD,10,16,0.012086410078002038,57.14285714285714
llm,mistral-7b,full_model,USDSGD,10,17,0.005172191364740048,37.5
llm,mistral-7b,full_model,USDSGD,10,18,0.0034630363777025442,83.33333333333334
llm,mistral-7b,full_model,USDSGD,10,19,0.005956843251141217,62.5
llm,mistral-7b,full_model,USDSGD,10,20,0.009445231347147703,33.33333333333333
llm,mistral-7b,full_model,USDSGD,10,21,0.013494748731723554,42.857142857142854
llm,mistral-7b,full_model,USDSGD,10,22,0.010371397947713756,66.66666666666666
llm,mistral-7b,full_model,USDSGD,10,23,0.004589762814866604,28.57142857142857
llm,mistral-7b,full_model,USDSGD,10,24,0.013377119593505389,37.5
llm,mistral-7b,full_model,USDSGD,10,25,0.018797187287951145,33.33333333333333
llm,mistral-7b,full_model,USDSGD,10,26,0.013279881142302183,50.0
llm,mistral-7b,full_model,USDSGD,10,27,0.014361652802671807,50.0
llm,mistral-7b,full_model,USDSGD,10,28,0.009341456206452119,75.0
llm,mistral-7b,full_model,USDSGD,10,29,0.012524537080924918,71.42857142857143
llm,mistral-7b,baseline_llm,USDTWD,1,0,0.118671883773807,0.0
